Equipment Type_Centrifugal,Equipment Type_Exhaust,Location_Plant B,Location_Plant C,vibration_total,Sound (dB),Vibration_Y,Humidity (%),RPM,Temperature (°C),Current (A),Vibration_Z,Pressure (bar),Vibration_X,Imbalance
0.0,0.11557572449802289,0.0,0.8844242755019771,57.94939943131723,1.6610563805060083,0.7832369819357314,0.49251696010442664,0.31957290978554154,3.8210023838875884,70.55848349942181,66.15949880805621,4.713566648473913,0.9900893600556698,1
0.0,1.0,0.0,0.7000342727721044,56.830994173628746,0.9999897181683687,0.49870209063909837,0.4654861195272977,0.4207058606440298,3.842948248114123,72.35090849169848,67.62209802012822,6.187048324608668,0.8241328133977076,1
0.0,0.8955958702519186,0.0,0.10440412974808144,57.39371755142935,1.1838989675629796,0.4618466312658926,0.745137047199321,0.3211499970413797,4.919836784652135,74.01119174050383,65.84968908544579,5.208352330379847,0.9354053218870728,1
0.0,0.39910018807372305,0.0,0.600899811926277,50.37453088903651,1.6955590921561243,0.3768431909724613,0.5005308890365034,0.2966998791238168,7.445694063945066,69.35879841509072,72.40275100697075,5.091073193715935,0.7187899506652958,1
0.7231494864646295,0.0,0.0,0.2768505135353705,51.41992742484038,1.5867779383757556,0.5695558767515111,0.34839187525495857,0.3699259794585852,4.916375199802076,71.2869920121414,70.97379901118796,4.513675618113135,0.8052017426131086,1
0.2803344607915209,0.0,0.2803344607915209,0.7196655392084791,50.04092104459321,1.6037237504928628,0.43272381436368923,0.7676777940694418,0.25157330700750485,6.211088913697238,71.41016659168749,74.20163209312933,5.02481138677357,0.9298086900305621,1
0.6874063641362376,0.0,0.6874063641362376,0.31259363586376243,49.21456508080344,1.754340354730408,0.48605023370184713,0.8136769191473948,0.12171736984054024,4.615367052585949,72.58660439235372,73.75385299945013,5.525509827887572,0.9692328011763608,1
0.02449844826765235,0.0,0.0,0.9755015517323476,50.63743826205977,1.5029398137921184,0.40187962758423657,0.7228688317285383,0.34197993793070613,7.22891013623407,70.62327352585426,74.39020258797119,4.67436535689844,0.8993572536518467,1
0.0,0.3061373408795932,0.0,0.6938626591204068,50.42937896888104,1.6500072970310007,0.38130540763777954,0.55537896888104,0.30701875516236515,7.414086695899061,69.64791286986446,72.89359484015576,4.995321461105981,0.7616187363436759,1
0.0,0.5491303362771727,0.0,0.45086966372282733,50.28601310159647,1.7690738647758146,0.3696417438586957,0.41201310159646815,0.28004653267323387,7.496704314334239,68.89220465417799,71.61059182445653,5.245604246365488,0.6496697671011795,1
0.0,0.6320898295062423,0.6320898295062423,0.36791017049375774,53.195247402680536,1.6264179659012483,0.6222881589632347,0.39656776155514795,0.30244252040011926,4.794282478565156,72.17390367547054,73.3153502222332,4.155365441509819,0.8558237523337583,1
0.0,0.5770406644619108,0.5770406644619108,0.4229593355380892,52.970096317649215,1.6154081328923822,0.6025805578773641,0.42612916318395394,0.3058005194678235,5.013378155441595,72.03683125451016,73.41939314416699,4.201056248496614,0.8599026552312551,1
0.0,0.6977562760734295,0.0,1.0,50.95190057527598,1.709326882822029,0.252959963404947,0.44782665798167365,0.3758878138036715,4.972516475154011,73.4468456063796,75.2426440898771,5.342868462269758,0.6509598819361153,1
0.00608874823983907,0.0,0.00608874823983907,0.9939112517601609,50.597639841073125,1.5022528368487404,0.3967976260194189,0.7366880285511018,0.3390576893114914,7.286132106899831,70.61759648241313,74.50330237693618,4.6874891603350015,0.9032485335470021,1
0.0,0.10094119997752149,0.10094119997752149,0.8990588000224785,51.02284950790806,1.5201882399955042,0.4321369495919527,0.6817945756120709,0.3348425868013712,6.908254024089464,70.85134358794403,74.31922113204249,4.596218804018657,0.8951795478711011,1
0.0,0.8689442522791451,0.0,0.13105574772085493,50.09732289115531,1.925782683616781,0.35429067589060104,0.22332289115530446,0.24454718799701491,7.60544104577491,67.89758337541186,69.92197434796611,5.575012579847519,0.5023287370140883,1
0.6817486440901612,0.0,0.0,0.3182513559098388,51.373558481380975,1.5818098372908194,0.5596196745816387,0.37058272676767356,0.36826994576360644,5.0534119880615656,71.24766121188566,71.17624913039911,4.523197811859263,0.8107812340302577,1
0.0,0.1129316426860113,0.0,0.8870683573139887,50.54337033081525,1.5553365049161456,0.3905792811510715,0.6693703308152533,0.32846458766185277,7.3483967585132435,70.2487825912465,73.91372092661787,4.796319591966592,0.8506302682570104,1
0.8420744373985792,0.0,0.8420744373985792,0.15792556260142077,48.90058889208088,1.8115675418374744,0.5063117512992139,0.8311544114260394,0.07237825446985324,4.009068205397569,73.03359512408188,73.58371811886155,5.715751558000252,0.984212099086385,1
0.0,0.2422312178245669,0.0,0.7577687821754331,50.46708358148351,1.6186932967340377,0.3843729015444208,0.5930835814835055,0.3141123348214731,7.3923586140603526,69.8466609125656,73.2310191698863,4.929498154359304,0.7910608385433249,1
0.0,0.4782598841952235,0.0,1.0,50.84434734325566,1.6434779652585672,0.29795672373997917,0.5384786678273727,0.3649129942097612,5.707829387946001,72.55130032751651,75.01217287840498,5.134346889985462,0.7301379807748792,1
0.1451965128846603,0.0,0.1451965128846603,0.8548034871153397,50.31525107884414,1.5537227097673243,0.4150207431878905,0.7524072059559666,0.29468231238979337,6.740829669492132,71.01961792223666,74.35028383582687,4.858591710848132,0.9167208462503353,1
0.28988994357829334,0.0,1.0,0.0,69.38012386856732,1.3594394689680613,0.47125963544618965,0.4930536469962917,0.5187441518752742,4.829597647527812,68.75894087221978,59.66620015134375,4.47512721141792,0.8815957538185413,1
0.33314557898573216,0.0,0.33314557898573216,0.0,64.96637564742788,1.5366065852754343,0.4004035534593362,0.5510411182021246,0.5276403810580025,4.029588817978754,67.37653336107986,59.46012391786942,5.4566291157971465,0.8834168393574895,1
0.7888875288338638,0.21111247116613618,0.7888875288338638,0.21111247116613618,65.86911026787699,1.6592216373985615,0.22615603973514448,0.40690001224049527,0.6076999143165335,4.985441193912934,67.34966344333625,59.40422469752237,4.931329089961655,0.7784669003466951,1
0.13659923314299816,0.0,1.0,0.0,70.10978765023933,1.275129578228649,0.5403937458525078,0.5120616950902682,0.49667028957259174,4.687037286822988,68.95515298157696,59.80569469783987,4.234460796034506,0.9085751117762205,1
0.5986939757802878,0.0,0.5986939757802878,0.0,65.37797566245945,1.621582072249692,0.30108845305817233,0.49288601930411696,0.5648171566092403,4.61113980695883,67.565072722804,59.28486197598501,5.509738795156057,0.8329232174800163,1
0.7074849089292582,0.0,0.7074849089292582,0.0,65.54660160884035,1.6563951708573625,0.26040064406045743,0.4690608049444925,0.5800478872500962,4.849391950555075,67.64231428533976,59.21305996010669,5.5314969817858515,0.8122367877804558,1
0.8476704105354645,0.15232958946453545,0.8476704105354645,0.15232958946453545,65.90555565453198,1.6844982765302499,0.2052293338493746,0.4063709663051808,0.6114032358637342,5.12593228117976,67.48897887296904,59.297239852825456,5.1147316808706496,0.7723825186378251,1
0.7338319874844625,0.26616801251553746,0.7338319874844625,0.0,66.51636594428014,1.6595028757447172,0.24362646835540702,0.37252750247310445,0.5688310695469546,5.505970080750933,69.00516917431743,60.52118759058763,5.4356225527409885,0.7452575115007835,1
0.977973078776183,0.0,0.977973078776183,0.0,65.96585827210308,1.7429513852083787,0.15923806853770756,0.4098238957480159,0.6179162310286657,5.441761042519841,67.83436088593109,59.03453776800772,5.5855946157552365,0.760803875605328,1
0.4167425075438844,0.0,0.4167425075438844,0.0,65.09595088669302,1.563357602414043,0.36913830217858723,0.5327333908478893,0.5393439510561439,4.212666091521107,67.43588718035616,59.40494994502104,5.473348501508776,0.8675210111330052,1
0.1577692536560521,0.0,1.0,0.0,70.0090183525972,1.2867730895108287,0.5308460666011204,0.5094366125466496,0.49971877252647146,4.706725405900128,68.92805535532025,59.78642997917299,4.267697728240002,0.904849161522802,1
0.4510195505583582,0.5489804494416418,0.4510195505583582,0.0,69.22800504271684,1.4700199707847625,0.1784490224720821,0.5559696235964515,0.6632714946070064,5.089244271907601,68.56916438876854,60.31559386068228,5.227672903368516,0.8874784081074574,1
0.7807260380761243,0.21927396192387572,0.7807260380761243,0.21927396192387572,65.8640501436072,1.6557121963727335,0.22906153044489974,0.4069734656573149,0.6071857403987958,4.965935231001938,67.33032071024041,59.419078610701455,4.9058652387975075,0.7793116637139552,1
0.9663308217861273,0.03366917821387272,0.9663308217861273,0.03366917821387272,65.9791251095074,1.7355222533680348,0.16298622744413868,0.40530302260392487,0.6188788417725261,5.4095306640688445,67.77020404763311,59.08127790434925,5.484952163972717,0.7601004525859179,1
0.7853719267411972,0.21462807325880284,0.7853719267411972,0.0,66.41637846212208,1.677026455092007,0.22569056949406338,0.3788153750624261,0.5789328976412746,5.5028776843955285,68.7814858379432,60.23050233317965,5.465515717509894,0.7474568348768115,1
0.5838785719289077,0.4161214280710923,0.5838785719289077,0.0,66.80727557045792,1.6085187144558286,0.2958102569687401,0.35423318577532675,0.5394402000980659,5.514967285684266,69.65596699782854,61.36692485432096,5.3486495717187665,0.7388586670919112,1
0.24038857130020352,0.7596114286997965,0.24038857130020352,0.7596114286997965,65.52904091420612,1.4233670856590876,0.4214216686171275,0.41183650285829815,0.5731444799919129,3.674528685407487,66.04972091398149,60.40249280023363,3.220012342456635,0.8352398404943562,1
0.8121571474622259,0.1878428525377741,0.8121571474622259,0.0,66.36441513392329,1.6861334301371569,0.21636931268314538,0.3820831719903916,0.5841828009025962,5.501270571152267,68.66523798001394,60.079433688313046,5.481051145528091,0.748599819577868,1
0.2802085466453139,0.0,1.0,0.0,69.4262073179683,1.3541147006549226,0.47562594546296344,0.49425414021598113,0.5173500307169252,4.820593948380142,68.771333060294,59.675010222552764,4.459927418233143,0.883299691863081,1
1.0,0.0,0.8669334683518837,0.13306653164811633,38.884142079985914,1.233266632912029,0.6711975987848331,0.7787658831389298,0.7261730867844307,6.073946977209332,74.90724363339949,70.4845722734377,6.267013508857449,1.2593307699221636,1
1.0,0.0,0.45394684810835706,0.5460531518916429,40.667689829090094,1.64065767620551,0.6100000790875297,0.7528946452670708,0.3359805623376947,3.7667766748052336,70.87440540243902,75.52868622933957,5.489539073043435,1.0691854612227802,1
1.0,0.0,0.8214319916425933,0.17856800835740672,38.63251891378354,1.2446420020893516,0.6716071120752167,0.7732147029803964,0.7193933667547464,5.969293580777965,74.58145306016097,70.84175886560564,6.207861589135371,1.252391138259715,1
0.4453426519649044,0.5546573480350956,0.5546573480350956,0.4453426519649044,39.67539949471341,1.56647804308737,0.6229796078484553,0.7500973713768784,0.6125304057449826,5.477736517048441,67.03602795589471,73.04132471405117,5.001335662991226,1.1544815350266795,1
0.36290916291909503,0.637090837080905,0.0,1.0,38.37125042518368,1.3799200079211005,0.7108545418540453,0.6952981792978317,0.41224365724653755,5.819257985230871,65.30430583835877,79.24586886983838,4.483796437806668,1.0853623383472772,1
1.0,0.0,0.5262784603382027,0.4737215396617973,37.00031988567026,1.3184303849154493,0.6742634938569563,0.7372059721612607,0.6754154905903922,5.290440458777866,72.46815377602154,73.15871408634511,5.8241619984396635,1.2073759664618895,1
0.5368272832486582,0.46317271675134175,0.0,1.0,37.20252065656902,1.3990510011573525,0.7021586358375671,0.6892110450862969,0.4626799121421109,5.344461516731163,66.23128941971535,78.71194024042663,4.662932101746118,1.0967591948396282,1
1.0,0.0,0.23465344177584935,0.7653465582241507,37.49012837133206,1.5485544455458566,0.6433326768500709,0.7142990057525496,0.46207427097888665,3.918089125174664,69.82398998610631,76.3795446459097,5.320683150167404,1.0971681836359475,1
0.696805940538954,0.30319405946104605,0.0,1.0,36.12746407957823,1.416648653459285,0.6941597029730523,0.6836117920811366,0.5090737227562966,4.907719782328655,67.08397566307262,78.22080576254541,4.827710118755123,1.1072425981533345,1
1.0,0.0,0.289970118943609,0.710029881056391,35.69353475775816,1.3775074702640977,0.6763902689295076,0.7083763545111204,0.6402055477225977,4.746931273570301,70.77618605163624,75.01373456629267,5.516961154626691,1.1713355351035857,1
0.4367110690461853,0.5632889309538147,0.5632889309538147,0.4367110690461853,39.762319534704915,1.568290675500301,0.6221078179736648,0.7512971614025803,0.6127720900667069,5.4994881060036125,67.01013320713857,72.97520678889379,4.999177767261546,1.1549074769770888,1
1.0,0.0,0.11995369302388992,0.8800463069761101,35.82812901191617,1.5003805510700337,0.6607670386603688,0.6941118499722047,0.5280266265112633,3.997231951813516,69.27457818958443,76.82457967106731,5.232364343628395,1.1118043338233339,1
1.0,0.0,0.9167916907023351,0.08320830929766487,39.15985804958391,1.2208020773244161,0.6707488747836791,0.7848485862656849,0.7336019619146479,6.188620888615371,75.26422850542872,70.09318522798667,6.331829197913036,1.266934868151045,1
1.0,0.0,0.7206551452831133,0.27934485471688675,44.53229305515231,1.7526751610189075,0.5694604179169668,0.799835305569828,0.1826232914622099,3.582747949754652,72.15193814590612,74.49385803630152,5.694904461867997,1.0351524076533836,1
1.0,0.0,0.0,0.5985543690868064,37.791328717019645,1.4901445630913193,0.5677995602370454,0.575448711688094,0.5391918291485001,5.5613343780696844,67.60003897129785,74.25105657398713,5.240361407728298,0.9728204776472794,1
0.841375855473622,0.15862414452637796,0.0,1.0,35.15595425121726,1.4325513441020985,0.686931207226319,0.6785518450584233,0.5509989980873504,4.513043914557012,67.85453330967441,77.77697612369599,4.97661713113783,1.1167162663973311,1
1.0,0.0,0.0,0.11800783027836415,42.22196780483348,1.5381992169721637,0.4346881689871069,0.4586759027576425,0.46999312756008443,7.334551106272836,66.28334145496271,70.61331927520722,5.360498042430408,0.7881286369709888,1
1.0,0.0,0.8237780901011652,0.1762219098988348,38.64549283825944,1.2440554774747086,0.6715859971890895,0.7735009269923422,0.7197429354250736,5.97468960723268,74.59825112512435,70.82334199270585,6.210911517131515,1.2527489521225563,1
0.2782784472828207,0.7217215527171793,0.7217215527171793,0.2782784472828207,41.357736035862,1.6015615260706075,0.6061061231755649,0.773319295827688,0.617208203476081,5.898738312847292,66.53483534184846,71.7616129061864,4.959569611820704,1.1627256373953816,1
0.0,0.0,0.0,1.0,60.352773212076926,1.166375756032544,0.5972657728871301,0.6432985970049556,0.4472939078452663,4.7071186631501485,71.63888931853994,67.38824019461612,5.108925360130917,1.0043080799286903,1
0.0,0.0,0.40244663743366893,0.5975533625663311,61.59842217105933,1.221590314331885,0.6138189992707183,0.7345370116962855,0.4304134312854803,5.60110722954076,71.64047684209552,67.56243415204246,5.634153040941629,1.0581890159845688,1
0.0,0.0,0.0,1.0,60.87942545234844,1.0380886718638418,0.544262951270061,0.6860046921295369,0.4763273005781832,4.945124964042083,72.00011873975181,67.65663027860064,5.215268600954974,1.0056958630941706,1
0.0,0.18903952472753172,0.18903952472753172,0.8109604752724683,60.94857743211239,1.0885468768147215,0.4662524350159373,0.6908275732305165,0.5484433831215292,5.156163833654636,71.81167462658853,67.88994462414918,5.261096047527247,1.0094574967225898,1
0.0,0.0,0.0,1.0,58.75698809157179,1.555092644360717,0.7578672241174541,0.5138967907588666,0.3593211383815219,3.9859465413834068,70.5443443961422,66.5750035466664,4.786699518490458,1.0001030209607091,1
0.0,0.0,0.7150387188506838,0.2849612811493162,61.90788833166218,1.4247751672529445,0.692904795869223,0.7520421682556383,0.38102388242159196,5.9980991729403685,71.19034424485501,67.36237521993557,5.9092340725886014,1.0983058443079317,1
0.0,0.5934857629759347,0.5934857629759347,0.4065142370240653,60.410663935242006,1.3635703188236354,0.36837644535982383,0.6455295945466952,0.6649238997370692,5.297720017041577,70.93807075197198,68.0395897323011,5.220651423702407,1.0156981163998788,1
0.0,0.0,0.0,1.0,58.40533261511034,1.6407523117038914,0.7932581919408183,0.4853811383406783,0.33993500314069824,3.8270253164440966,70.30314480651799,66.39579450577739,4.715692162666511,0.9991763723813153,1
0.5832665178130454,0.0,0.0,1.0,61.98157713386948,1.34495590175661,0.3924303638483257,0.5014407870694906,0.4986661321425044,6.734811580232789,73.02490779458199,69.05069235258553,6.009083147266307,0.8190942211788025,1
0.0,0.4669679999636107,0.4669679999636107,0.5330320000363893,60.5789325600484,1.2775382399752553,0.3989937440088062,0.6596995840040756,0.6284867839895198,5.253438799987264,71.2113491200786,67.99277815998653,5.233303200003639,1.013745942867988,1
0.0,0.3403707463057627,0.3403707463057627,0.6596292536942373,60.74730690741334,1.1914521074879185,0.42963027939400544,0.6738784764137545,0.5920267749360597,5.209129761207017,71.48479918797955,67.94593717613313,5.245962925369424,1.0117925427926417,1
0.9404485057361726,0.0,0.0,1.0,62.46020099768647,1.5806960137858739,0.3192080563240846,0.3724980894292417,0.5015235880458894,7.742064786176007,73.51781893791592,69.80434634710333,6.455560632170216,0.7043054036861194,1
0.0,0.0,0.0,1.0,61.24053057614694,1.0212094415280215,0.5306936943045039,0.6920655737726308,0.47902850146409204,4.946075096947625,72.1041983538659,68.02017141688893,5.157581116943957,1.000189681830173,1
0.0,0.0,0.9308873720608084,0.0691126279391916,62.1215784983402,1.5650767918395254,0.7475145051313845,0.7641296928354053,0.3469197952143923,6.272226962517227,70.87952218423244,67.22423208188108,6.099180887413511,1.1260070046361352,1
0.0,0.0,0.0,1.0,61.6050901833662,1.5717688483489534,0.6988375131444101,0.5127617669566246,0.34436464655248566,3.6515164917200282,71.06259947609657,69.82064947703306,4.056462303302093,0.9430651063766602,1
0.0,0.0,0.0,1.0,60.794618635448614,1.0587467426471329,0.5527979963042102,0.6791277290924675,0.47165205297985935,4.9067988064046615,71.94194996149359,67.61341141998822,5.198144147542508,1.0054723883535128,1
0.5649843576752536,0.0,0.0,1.0,61.95707903928484,1.3328896760656674,0.396178206676573,0.5080406468792334,0.49851987486140203,6.683255888644215,72.99967841359185,69.0121169946948,5.9862304470940675,0.824969622555091,1
0.0,0.0,0.0,1.0,61.62460851105705,1.6012455064943243,0.7078398438752936,0.5031619363984701,0.3371548153034153,3.582206511756589,71.00683282555127,69.91704611583279,3.9975089870113516,0.9400066869554654,1
0.0,0.5718091636071537,0.5718091636071537,0.4281908363928463,60.43949381240248,1.3488302312528644,0.3736221824070688,0.6479573736759987,0.6586810391188602,5.290133207262504,70.98489220660855,68.03156939053464,5.222819083639284,1.015363645709427,1
0.0,0.09280017843937771,0.0,0.0,67.80540851033663,1.3460799732340933,0.513579108817478,0.5067856226618009,0.5571168367585119,7.62025542364081,74.06984049963026,66.65022419271452,6.493471641336851,0.9261110434091872,1
0.0,0.057016183183957514,0.0,0.0,67.70306628390613,1.3514475725224064,0.5318647303929978,0.5022410552643626,0.5497453337358953,7.735837728315817,73.96964531291508,66.61157747783867,6.565397471800245,0.9243388187861515,1
0.0,0.5776154778156941,0.0,0.4223845221843059,69.15818950477814,1.1888807738907847,0.14250221035836302,0.5400574026962447,0.5108437437542631,5.623469794027317,75.43999487354948,67.40613620324231,4.914983022866897,0.7892919458271173,1
0.0,0.6226863385936764,0.0,0.3773136614063236,69.29069783546541,1.1911343169296837,0.1326316918479849,0.5488011496871732,0.5357228589037093,5.523863191707975,75.56484115790448,67.43002375945464,4.888841923615668,0.808685582224392,1
0.0,0.06367884603084317,0.9363211539691568,0.0,71.5142221732233,1.4159906538732145,0.5172242558306093,0.3757475365061117,0.552990484590292,4.5027357692061685,74.42837171125187,71.9464405197978,5.69059005782638,0.8573672776558926,1
0.0,1.0,0.0,0.6751400611496681,72.51993979200996,1.2032485993885034,0.22351099571546468,0.3661219168242758,0.6022205871585697,5.5811848807175615,75.74582072172842,68.0148298348553,4.440452379209113,0.7625020073600378,1
0.0,0.8839773186518307,0.0,0.11602268134816929,70.05889331683639,1.2041988659325915,0.07540896721524908,0.5994915998184551,0.6799554798958105,4.946410125779455,76.28861717266557,67.56850797888546,4.737293155181938,0.9211170329148326,1
0.0,0.9577082507773188,0.0,0.042291749222681196,70.27566225728532,1.2078854125388658,0.05926189307976719,0.6137954006507998,0.72065495442908,4.783464765782126,76.49285185465317,67.60758537291197,4.694529214549155,0.9528428722751582,1
0.5646290509972631,0.4353709490027369,0.0,0.5646290509972631,72.3197387733907,1.577008883148221,0.28319179806186967,0.42268594499796613,0.7072991116851779,5.9604153647438425,77.58680825822526,68.19462905099726,4.658707418980055,0.911018834175251,1
0.0,0.06982903456157541,0.0,0.0,67.73971103884611,1.3495256448157638,0.525317363339035,0.5038682873893201,0.5523847811196846,7.694452218366111,74.00552129677241,66.6254153573265,6.539643640531233,0.9249733832203526,1
0.0,1.0,0.0,0.8442487024058184,73.05094092555427,1.2015575129759417,0.2669719165182953,0.3020297417881948,0.5667077724947782,5.80440828717568,75.52936166092056,68.11122176037132,4.3829554411820215,0.710267377220343,1
0.6758477464643364,0.32415225353566357,0.0,0.6758477464643364,72.69788233797874,1.6493010352018187,0.32912511928977095,0.3834257454980893,0.7000698964798182,6.210657429544757,77.77921660138331,68.30584774646434,4.656483045070713,0.8991959369057542,1
0.0,0.8608841511089125,0.13911584889108752,0.0,70.5655478601804,1.2406054867560392,0.11941880859665269,0.585412531741644,0.7156203668262181,4.6621768302217825,76.28586007208376,68.27132406338791,4.821636275291286,0.9541514185477924,1
0.0,0.7457686162513044,0.2542313837486956,0.0,70.70253534666095,1.265930904424713,0.1768614604905991,0.555137146074093,0.6921367977152661,4.639153723250261,76.01764087586554,68.80200667908149,4.947112208286078,0.9401758992260612,1
0.0,0.12448877344738385,0.0,0.8755112265526162,67.8259969939353,1.166224438672369,0.24173695861502298,0.4521508220487924,0.2607178029429558,6.624879810681282,74.18483390244926,67.1659790499271,5.177796511400517,0.5943150939382048,1
0.0,0.8171927633430995,0.0,0.18280723665690046,69.86254672422872,1.200859638167155,0.0900347848278612,0.5865353960885613,0.643090405365391,5.09400399301175,76.10362395446039,67.53311216457183,4.776028197261002,0.8923801647864134,1
0.0,0.7215605917495654,0.27843940825043456,0.0,70.73134289581802,1.2712566698150956,0.18894126471696687,0.5487704356301357,0.6871983607169113,4.634312118349913,75.96123617877649,68.91360567203449,4.973498954992974,0.9372369412949403,1
0.0,0.870399348804558,0.0,0.12960065119544195,70.01897408548541,1.203519967440228,0.07838254261180179,0.5968574736680843,0.672460440540116,4.976417439141927,76.25100619618863,67.56131165486642,4.745168377693356,0.915274539434881,1
0.0,1.0,0.0,0.6761082314144111,72.52297984664126,1.2032389176858558,0.22375981547350365,0.36575498029393816,0.6020172714029737,5.582462865467023,75.74458146378956,68.01538169190621,4.4401232013191,0.7622029569075273,1
0.0,0.9439823053632096,0.0,0.056017694636790405,59.578014135467726,0.7845646006055655,0.5280288503546513,0.35675150252599913,0.7186034524783449,4.331453094031225,82.43076549545826,70.28226282608145,3.173072558131694,0.9680654010947501,1
0.0,0.26896803159538596,0.0,0.731031968404614,64.2853074030334,1.2317260236965395,0.387165771191134,0.6929856084802981,0.4197856813965643,5.094552327582893,78.93584660568838,72.35531834047333,4.896551598420231,0.9047341241706304,1
0.0,0.4754066078500737,0.0,0.5245933921499263,62.070836846237604,0.9063942819589809,0.44462237619731315,0.5554275982715687,0.598179498217469,4.6781991101909455,81.51704288530765,70.8867254758734,4.035251841555865,0.9660291297444941,1
0.6343397397112043,0.0,0.0,1.0,63.60408660865341,0.9665660260288796,0.41391887787545234,0.5971463855927766,0.5635388840801462,6.52069838832133,77.589573031166,73.09853614407223,5.195452882870042,0.9304100456611483,1
0.0,0.0,0.0,0.0005337517843693185,65.9292901101268,1.389807849357627,0.81975447417919,0.4641563892728202,0.8328094506129802,7.348761695860263,80.84986122453606,68.19176671840626,5.5696477238223165,1.2574540951453872,1
0.10480806499757211,0.0,0.0,1.0,64.43545133795381,1.0195191935002428,0.3689086855247936,0.7305883676206119,0.49046351296966495,5.276298952744295,80.09425785256148,71.76411632379389,4.957163629248908,0.9584193960161781,1
0.49857079950570915,0.0,0.0,1.0,63.81724384477604,0.9801429200494292,0.4023785179579853,0.6313601585245613,0.5448027703317878,6.201641378838417,78.231760118338,72.75639841475439,5.1343568597775695,0.9375914854033569,1
0.0,0.38512011990250006,0.0,0.6148798800974999,64.14940945971406,1.318840089926875,0.3988971321101525,0.665341411463205,0.39550989494037747,5.1224288287766,78.22151126259962,72.72468198128995,4.890743994004875,0.8791564459037108,1
0.0,0.0,0.0,0.13417983477764484,65.75154081974574,1.3416952594800478,0.7582772760022833,0.50331469158985,0.7850977989843808,7.0387027833158635,80.8151132429578,68.634135253114,5.481441309046755,1.21820923606925,1
0.0,0.0,0.0,0.5240322689883441,65.2330370822455,1.201348383164196,0.5789451562653617,0.6175414548135848,0.6459204799711611,6.134245135947042,80.71375161006303,69.92454681035142,5.224138702467693,1.1037299823685807,1
0.0,0.0,0.0,0.8890224754148519,64.74760010769825,1.0699519088506533,0.4110496613091681,0.7244835852965517,0.5156189762768979,5.2874678570375435,80.61885415639215,71.13266439362316,4.983245166226198,0.9965514635929933,1
0.0,0.0,0.0,0.36557585471341636,65.44378411323116,1.25839269230317,0.6518351068318284,0.571113725431031,0.7024894198673104,6.501864017064873,80.75495027777451,69.4000560791014,5.328719935889145,1.1502603370834468,1
0.0,0.0,0.0,0.22921938173612022,65.62513822229096,1.3074810225749967,0.7145590844013847,0.5311612788486832,0.751168680720205,6.818211034372201,80.79040296074861,68.94871615354656,5.418715208054161,1.190301095826689,1
0.0,0.0028812516656145926,0.0,0.9971187483343854,64.59662893555122,1.032160938749211,0.36029100641822703,0.7563142621035838,0.47539781840188655,5.030691500399747,80.57228030225647,71.50916238029666,4.90985593741672,0.9633286974350311,1
0.0,0.8589566854206295,0.0,0.14104331457937047,60.03035043356225,0.8066712617906363,0.5128942900048721,0.3928023653816531,0.6967518681531017,4.394372052788734,82.26496553657023,70.39194587580738,3.329519698826042,0.9676959085349658,1
0.18602300000566563,0.0,0.0,1.0,64.3079438899911,1.0113976999994334,0.3758119550004816,0.7101222039985723,0.5016711740007819,5.467154050013314,79.7101112099732,71.96877796001428,4.99371035000255,0.9541235669329927,1
0.0,0.0,0.0,0.44793063534662214,65.334252254989,1.228744971275216,0.6139519077405537,0.5952436761565603,0.6730887631812559,6.310800925995837,80.73353803480988,69.67265040299732,5.274365780671229,1.1260770487460028,1
0.0,0.41579750068745014,0.0,0.5842024993125499,62.38795729634276,0.921892649821263,0.4340119551223661,0.5807018597085212,0.5828599576766746,4.722309849491287,81.40080512634053,70.96362122411318,4.144932598735092,0.9657700887447713,1
0.0,0.7196538166105304,0.0,0.2803461833894696,60.77144169563198,0.8428900076812621,0.48809837935667444,0.4518667817571351,0.6609510308689063,4.497456175708208,81.99332494239054,70.5716465765724,3.5858369774366237,0.9670905454265675,1
0.6288383852142582,0.37116161478574183,0.37116161478574183,0.0,57.9206010058358,1.5079439391050058,0.3888504548054948,0.30130176702322736,0.5556181813228671,5.766995960311414,69.43116161478575,69.44767677042852,4.456835857003603,0.7792050813634507,1
0.13023682331828923,0.8697631766817108,0.0,0.8697631766817108,56.77869763176682,0.9777231481255104,0.5094462642475392,0.31547813569329464,0.4654881588340855,3.7247086359280033,71.22571030993745,68.70270496787428,6.273988995838814,0.7612400615083632,1
0.2695036390412098,0.0,0.7304963609587902,0.0,58.92496426482843,1.5541843813629943,0.7358581208033814,0.48805669139651875,0.5271914759780657,7.17992892280118,70.1484395778286,71.9431912663011,3.372553275137089,1.0386394893947117,1
0.3522868289370785,0.0,0.6477131710629215,0.0,58.68075385463562,1.5401112390806966,0.7044832918328472,0.446913446018272,0.5152706966330607,7.041680995675079,70.02509262488375,71.74451161055102,3.4470581460433705,0.993001095909014,1
0.20375940443714569,0.0,0.0,0.7962405955628543,57.13627067395891,1.7484962382251417,0.20898045299326373,0.17595939811602268,0.8065842076568587,7.480819537525052,67.45955640291866,72.08505261743959,5.813578934060793,0.8747169485688749,1
0.2459769650716177,0.7540230349283823,0.7540230349283823,0.0,59.10747140827798,1.5883448373349602,0.3164896463985358,0.48316094159098155,0.6934482925742176,5.567908021837241,69.81402303492838,68.68195393014324,4.89712649016764,0.9270102579923989,1
