Equipment Type_Centrifugal,Equipment Type_Exhaust,Location_Plant B,Location_Plant C,vibration_total,Sound (dB),Vibration_Y,Humidity (%),RPM,Temperature (°C),Current (A),Vibration_Z,Pressure (bar),Vibration_X,Electrical Issue
0.0,0.1496519988801046,1.0,0.0,66.56781903941766,2.4914384814110684,0.4785452401455864,0.4487181075755597,0.8715870002799739,5.567494161590252,69.06908363544203,72.47158924350526,3.4866009203247694,1.1037628608835757,1
0.0,0.7880059453013419,0.7880059453013419,0.0,65.94154996431877,1.3246026753856037,0.36672803567180806,0.7481046420925449,0.7209022639720082,4.917544363857471,72.50880059453014,69.48564909631105,3.4498741141516716,1.1076908312007139,1
0.6573534821701286,0.34264651782987143,0.34264651782987143,0.0,66.42495540086858,1.4134264651782986,0.480407445451092,0.7052646517829871,0.49006015508227696,3.7420877267600794,70.97207224725679,69.06719056514775,4.82422189203001,0.9941399539838588,1
0.0,0.5277181958370183,0.5277181958370183,0.0,64.62969970701857,1.2074731881266583,0.3651663091750221,0.719993565150398,0.7969062868155906,5.602101144948643,72.4827718195837,69.08740883963064,3.7075589861213523,1.142971681781134,1
0.0,0.11984326207851492,1.0,0.0,65.945010347115,1.596031347584297,0.45337520357838407,0.7269921631039258,0.717090344702818,7.026874915902099,70.87530533270761,71.69353541915198,5.704438866180158,1.1179418311844227,1
0.21574067917645412,0.7842593208235459,1.0,0.0,66.9495926098306,1.3617500166223573,0.3876324018050573,0.6542842925655383,0.6160676048438857,4.1895648634506015,73.07582391831643,69.56405562573885,3.630490629309382,0.9948986100584309,1
0.0,0.3221867996899558,1.0,0.0,66.18984602762485,1.5555626400620088,0.4337478804300743,0.7371093399844978,0.7037356712204629,6.413773996939434,71.25571118341712,71.2605202486635,5.137876960868124,1.108979182441181,1
0.6077521222527226,0.39224787774727743,0.39224787774727743,0.0,66.46910061119509,1.4139224787774727,0.47192561290521556,0.7102247877747278,0.5028077045810503,3.7887130050824407,71.08962747026105,69.12324010185444,4.7046826146290615,1.0005398441365811,1
0.0,0.7046985224281672,1.0,0.0,66.85644323166265,1.7920798617405094,0.40638919208433827,0.6590807400002754,0.7328253693929583,4.7793280981520025,71.32812298628264,70.73429362479983,3.3256374284958317,1.08757069635834,1
0.0,0.8633990963488274,0.8633990963488274,0.0,66.3215314455981,1.3585295933569723,0.367180394578093,0.7562471024056734,0.6988874638661424,4.719260376602584,72.51633990963488,69.6010006174137,3.3752348946146613,1.0974716237951885,1
0.6516397604772766,0.34836023952272344,1.0,0.0,66.82754086706636,1.2440572646711352,0.4272992182034322,0.4184628895817934,0.529323687665022,3.8452045892229516,74.17864859400751,69.0671306730559,4.419467966463871,0.8250626333439294,1
0.0,0.2614025418676693,0.2614025418676693,0.0,63.287468811013056,1.0876311438404511,0.363568415251206,0.6912314745217083,0.8746704577746405,6.302511314888029,72.45614025418678,68.67994588905754,3.9712114835510075,1.17906958809542,1
0.31562734376335,0.68437265623665,0.68437265623665,0.0,66.72909166405063,1.4168437265623663,0.42197227578353286,0.7394372656236651,0.5778837726528191,4.0633102968624515,71.78196319528087,69.45334110154742,4.000661898469674,1.0382316835606102,1
0.0,0.3551673959776862,0.3551673959776862,0.0,63.76004367572754,1.1298253281899586,0.3641310043758661,0.7013580787655902,0.8472911203745156,6.055909748578685,72.46551673959777,68.82340611584586,3.878384277982091,1.1663601777818016,1
0.39513090761150327,0.6048690923884967,1.0,0.0,66.89936334586878,1.313314654944894,0.4039569125926468,0.5572341789821768,0.5803689493853109,4.047846582986913,73.5296811962571,69.3595507653229,3.955186942776821,0.9250041873209847,1
0.7132068832826177,0.2867931167173823,0.2867931167173823,0.0,66.37524587387847,1.4128679311671737,0.48995837704132766,0.6996793116717382,0.47570583099636726,3.689585529714339,70.8396996866202,69.00407622189064,4.958828588711109,0.9869333848016612,1
0.0,0.8007847251059469,0.8007847251059469,0.0,66.00595501453398,1.330353126297676,0.36680470835063567,0.7494847503114422,0.7171708602690635,4.88393617297136,72.5100784725106,69.5052006294121,3.437223122145113,1.1059587242467208,1
0.0,0.10978499736382563,1.0,0.0,66.54708819862918,2.54167090332158,0.48372795034270266,0.43360851400088996,0.8815537506590436,5.624105303743368,68.90682493927076,72.59637295825122,3.4981623507644906,1.1049258860000164,1
0.28740959646557973,0.7125904035344203,0.7125904035344203,0.0,66.75420545914564,1.417125904035344,0.4171470409956141,0.742259040353442,0.585135733708346,4.089834979322355,71.84883925637658,69.4852271559939,3.9326571274820474,1.0418725208957904,1
0.3677859877561529,0.6322140122438471,0.6322140122438471,0.0,66.68267047089702,1.4163221401224384,0.43089140390630215,0.7342214012243847,0.5644790011466687,4.014281171509216,71.65834720901792,69.39440183383554,4.126364230492329,1.0315018359793193,1
0.0,0.9419080479196502,1.0,0.0,66.97979218491822,1.4931958596212407,0.3755519537704455,0.7489831501615475,0.6735229880200875,4.442490571954097,72.29356575503297,69.9918278100115,3.2568466661033018,1.0806506716383246,1
0.0,1.0,0.8884877876787236,0.0,49.31237859093523,1.6299278017821701,0.5205074173344404,0.3650360991089149,0.4475868353740531,5.460649783960468,76.87657453490623,74.48626149368545,4.6103609910891485,0.779174622237064,1
0.0,0.4841380972876719,1.0,0.0,50.36314437537753,1.4591310959964385,0.5912123853638082,0.44527583297465745,0.47712549496345197,5.543089570383287,76.95255190701644,73.54715886009424,4.0096139543690414,0.8808471101600528,1
0.0,1.0,0.7324073232720285,0.0,49.80559285846039,1.601833318188965,0.5450120502462915,0.37908334090551743,0.5029954002384298,5.713500136299314,75.9759902552796,74.76096311104124,4.750833409055174,0.8359960472854955,1
0.8354802257421944,0.16451977425780562,0.16451977425780562,0.0,44.757534464516766,1.5664519774257806,0.5639900564791802,0.4736381920553916,0.2434103955287877,4.5781966103765575,73.38437288257613,71.21543276926873,4.159098305188278,0.78112013520303,1
0.0,0.9853066113450462,0.9853066113450462,0.014693388654953843,49.05256834852621,1.648383727247955,0.49629981477334106,0.35884966782759786,0.4101011545776584,5.28308561161754,77.46989554468661,74.33261082709937,4.516612024894729,0.7399003869286176,1
0.0,1.0,0.6209059513280638,0.0,50.15793719380332,1.5817630712390514,0.562517765641494,0.38911846438047426,0.5425783872785374,5.894132358848537,75.33262733916293,74.95720552566262,4.851184643804743,0.8765883589037039,1
0.3373455467690927,0.6626544532309073,0.6626544532309073,0.0,50.03275883872571,1.4408457610031624,0.6112879205128787,0.4882514909737916,0.4525296121735202,6.146978055196568,78.04288559749209,73.30157754796656,4.580842564821509,0.9071148831720918,1
0.019327630917601035,0.980672369082399,0.980672369082399,0.0,48.862782016484466,1.6480672369082399,0.5044109170569849,0.35774452359029935,0.4041924567092326,5.2637647900292155,77.42432822695787,74.21887431822323,4.501882395014607,0.7395625067178483,1
0.12436839900051022,0.8756316009994898,0.8756316009994898,0.0,48.33442695302743,1.637563160099949,0.5120788931270372,0.3726603126580724,0.38349942539689946,5.175530544839572,76.90437642494747,73.83232429167813,4.457765272419786,0.7449110717331024,1
0.0,1.0,0.5863573250813647,0.0,50.26711085274289,1.5755443185146456,0.5679418999622258,0.39222784074267714,0.5548431495961155,5.9501011333681895,75.13328176571947,75.01801110785681,4.882278407426772,0.8891658597733059,1
0.0,1.0,0.5071354155525534,0.0,50.51745208685393,1.5612843747994596,0.5803797397582491,0.3993578126002702,0.5829669274788436,6.078440626804864,74.67617134773823,75.15744166862751,4.953578126002702,0.9180067644412693,1
0.0,0.5957102527451309,0.5957102527451309,0.4042897472548691,51.507025407705676,1.6055281278019644,0.3186438752517797,0.4609239137807757,0.4658134338574463,5.364900846923523,76.1413719618609,75.46244026703913,4.691930386264691,0.7749539249600699,1
0.0,0.4690623215879062,1.0,0.0,50.404150485280894,1.4535530589875252,0.5937903430084681,0.44791409372211644,0.47914564890722056,5.550778215990168,76.93596855374669,73.52544974308658,3.994990451940269,0.8850048347226932,1
0.0,1.0,0.40486832509431847,0.0,50.84061609270195,1.5428762985169773,0.5964356729601921,0.40856185074151136,0.6192717445915169,6.244113313347205,74.08609023579422,75.337431747834,5.045618507415114,0.9552373162433979,1
0.0,1.0,0.9900761788721644,0.0,48.99135927476396,1.6482137121969895,0.5045580399170702,0.35589314390150517,0.4115229565003816,5.296076590227094,77.46273955209239,74.307465925185,4.518931439015052,0.7421911523458685,1
0.4640951594535039,0.5359048405464961,0.5359048405464961,0.0,50.43582260706214,1.3622610011388274,0.6519745461845747,0.538317587984134,0.4692605610478625,6.472724559795505,78.23934749715292,72.93020118280124,4.607459983485236,0.9704384951569118,1
0.9634992408875883,0.036500759112411685,0.036500759112411685,0.0,44.11359881833543,1.5536500759112413,0.5733354445847939,0.4918168922060375,0.21819064954514508,4.470660637654426,72.75067875760644,70.74432279353367,4.105330318827213,0.7876387282996979,1
0.0,0.4809677198704513,1.0,0.0,50.37176780195237,1.4579580563520669,0.5917545199021529,0.445830649022671,0.47755032553735954,5.54470646286607,76.9490644918575,73.54259351661345,4.006538688274338,0.8817214635812585,1
0.6775422674589532,0.3224577325410468,0.3224577325410468,0.0,51.11458441051947,1.229923794175449,0.7204910678543239,0.6226291956462865,0.4974355793045818,7.02128362736951,78.57019051456138,72.30480115634526,4.65228387616638,1.0770758375547353,1
0.0,0.6881361420831168,0.6881361420831168,0.3118638579168832,50.92474230487636,1.6156949756291428,0.36079008078990127,0.4367083307742234,0.4525965316821143,5.345491410162546,76.45654424450342,75.19440518795896,4.650338736062597,0.7666379991166075,1
0.0,0.22600862184723747,0.22600862184723747,0.7739913781527625,53.8361456823624,1.5648609484031961,0.15005993156234027,0.5577857410760237,0.5186807670758451,5.442538189412081,74.88068940049908,76.53457499664302,4.858296120168743,0.8082174550031663,1
0.0,1.0,0.2270785181238849,0.0,51.40243188272852,1.5108741332622992,0.6243486726545501,0.42456293336885037,0.6823871260660208,6.532132800639307,73.06024304957481,75.65034180810196,5.205629333688504,1.0199620736276553,1
1.0,0.0,0.47870395234586105,0.0,60.936759880864656,1.4369166442888726,0.26479540194792434,0.6845361924170965,0.3189054048784082,6.890953750945713,74.60623205087202,65.57780505578482,4.500324011913535,0.8723175677800874,1
0.0239861767207864,0.0,0.0239861767207864,0.0,61.97647626771461,0.9800741942227302,0.3612564285216556,0.667605345930391,0.9282611044686945,6.99,72.51083341554906,68.19005183729705,4.23335806474091,1.207361773790419,1
1.0,0.0,0.8744497852373466,0.0,61.926124463093366,1.4012995193286386,0.315055122725143,0.8139450797726123,0.07908343014616795,6.966145459195096,75.51249000819352,64.78235593167294,4.401387553690664,0.9061168661173263,1
1.0,0.0,0.983052335110419,0.0,62.23339041069307,1.3847462238842299,0.3365927294135617,0.8427637859497225,0.013795662534663092,6.962544782878879,75.76847734330538,64.546269758294,4.388981384676331,0.917056429033073,1
1.0,0.0,0.22984178824290402,0.0,60.314604470607264,1.4593142390581386,0.2331899071068488,0.6031582647554297,0.46971587632480016,6.843669939766151,74.03633769507626,66.07801800563176,4.562539552939274,0.85106310132643,1
0.19284446263511745,0.8071555373648825,0.19284446263511745,0.0,57.97014720733977,1.244712003274321,0.43189444217061035,0.7694415130393224,0.24353235013473498,5.303044926907396,74.52469425096348,65.40979953572773,5.039939096012853,0.9251316231669346,1
1.0,0.0,0.8797927708794238,0.0,61.939481927198564,1.4008186506208518,0.3157336819016868,0.8156922360775716,0.0758455808470692,6.9671606264670904,75.52472544531388,64.77161653053236,4.4000518072801444,0.9065731922507152,1
0.7344171670413939,0.2655828329586061,0.7344171670413939,0.2655828329586061,61.90802145880174,1.400623313318344,0.39447429707710685,0.617037781669089,0.10126564819468425,6.243712239386317,75.93013558814971,64.49813006004497,4.481544789842615,0.8545843564204669,1
1.0,0.0,0.9824476366333711,0.0,62.233154578287014,1.3845587673563449,0.33679227991098754,0.8423271936492939,0.014180855464542615,6.961565171346061,75.76735260413807,64.54685026883196,4.3896586469706245,0.9170641626897595,1
0.7066913892194353,0.2933086107805647,0.7066913892194353,0.2933086107805647,61.873364236524296,1.4017323444312224,0.401100757976555,0.592195484740614,0.11152418598880894,6.1658028037066135,75.94372121928248,64.49480296670633,4.493189616527837,0.8480851513763163,1
0.2268581260813285,0.7731418739186715,0.2268581260813285,0.7731418739186715,61.27357265760166,1.4209256749567467,0.5157809078665625,0.16226488096887026,0.28906249334990847,4.817471334288532,76.17883951822016,64.43722297512976,4.694719587045842,0.7356073415863026,1
0.48203947228742106,0.5179605277125789,0.48203947228742106,0.0,59.49998880840046,1.2967671050117358,0.3957450659640724,0.8000961840624666,0.15735223725834852,5.907462497080711,74.98162236621413,65.09457697520672,4.799907238001441,0.9221607107622201,1
1.0,0.0,0.6519044068317119,0.0,62.104242718664366,1.2820903661178307,0.4458715457455351,0.603674981732496,0.2247368928481995,6.426085139067373,75.15254219670697,64.86417176944155,4.759867064348483,0.9212915718140695,1
1.0,0.0,0.6282607050936697,0.0,62.09502167498653,1.2747608185790376,0.45367396731908904,0.5866042290776295,0.2397979308553324,6.387782342251745,75.10856491147422,64.88686972311008,4.78634801029509,0.9215939576790586,1
1.0,0.0,0.9986463742845318,0.0,62.23947208597097,1.3895803760282048,0.33144669648610453,0.854022682233432,0.0038622595807532144,6.987807126340941,75.79748225616923,64.53129948068685,4.371516060801325,0.91685699253719,1
1.0,0.0,0.7001994724347641,0.0,62.12307779424956,1.2970618364547768,0.4299341740965279,0.6385440190978997,0.19397293605905527,6.504323145344318,75.24237101872866,64.81780850646263,4.705776590873064,0.9206739128134238,1
1.0,0.0,0.3535412583620695,0.0,61.987881090761206,1.1895977900922416,0.5443313847405171,0.3882567885374142,0.4147942184233617,5.942736838546553,74.59758674055345,65.1506003919724,5.094033790634482,0.9251074209450749,1
0.025805556183642886,0.9741944438163571,0.025805556183642886,0.0,57.08651139221148,1.2146450001130558,0.45277430547704467,0.7517353889554661,0.2933099442572744,4.953933612423814,74.26077277877016,65.59187194375983,5.178581388367577,0.9268476208248586,1
1.0,0.0,0.1529391730161005,0.0,60.12234793254025,1.4662354744285508,0.22342327497304476,0.5780111095762649,0.5163188611522431,6.829058442873059,73.86023070620688,66.23259226223765,4.581765206745975,0.8444951119278472,1
0.9764050353544709,0.023594964645529126,0.9764050353544709,0.023594964645529126,62.21050629419309,1.390943798585821,0.33663919655028146,0.8338589116776058,0.011730136918845776,6.923698149346063,75.81156153267631,64.52716860424253,4.379909885151123,0.9113087803288926,1
1.0,0.0,0.10143939532516066,0.0,61.889561364176814,1.1114462125507998,0.627524999542697,0.20623924342476596,0.5753831051778727,5.53433182042676,74.1286772753048,65.39261818048784,5.37638787723582,0.9283316216546077,1
1.0,0.0,0.21680158670137406,0.0,60.282003966753436,1.4604878571968762,0.2315338015110745,0.5988941188513494,0.4776182384589673,6.841192301473261,74.00647563354615,66.10422881073025,4.565799603324656,0.8499493823036431,1
1.0,0.0,0.2196238764290196,0.0,60.28905969107255,1.4602338511213881,0.23189223230648548,0.5998170075922894,0.4759079308840141,6.841728536521513,74.01293867702246,66.09855600837767,4.5650940308927455,0.850190424418482,1
0.5420042409964285,0.4579957590035715,0.5420042409964285,0.4579957590035715,61.66750530124554,1.4083198303601427,0.44046098640185355,0.44463579993279995,0.17245843083132145,5.703031917199964,76.02441792191175,64.47504050891958,4.5623582187815,0.8094808045006067,1
0.6019947070454972,0.3980052929545028,0.6019947070454972,0.0,60.13455200027068,1.3183590472681894,0.38075066161931287,0.8128114389468227,0.12160557730044184,6.158168937725089,75.17115163713189,64.96382576932041,4.700344393152237,0.9209284056288026,1
0.6970842711668074,0.0,0.6970842711668074,0.0,62.15821275321504,1.262775393890059,0.340390387593829,0.796840180064027,0.29016411093386657,6.99,74.77917399383215,65.66593398312448,4.327591797963353,1.0070061408798519,1
0.9343051410456342,0.0,0.9343051410456342,0.0,62.22226238808232,1.3624081592391664,0.33303654062758536,0.8423865870807618,0.06527872628873875,6.99,75.57860832532378,64.77635572107887,4.360802719746389,0.936394534761304,1
1.0,0.0,0.7717646365063009,0.0,61.66941159126576,1.4105411827144327,0.3020141088363002,0.7803670361375604,0.14131063027718166,6.9466352809361975,75.27734101759943,64.98875308062233,4.427058840873425,0.8973468786953336,1
0.0,1.0,0.24660363497802462,0.0,53.754335413830994,1.3045245088969235,0.591682531697504,0.5929905452467037,0.721603956304055,4.886698182510988,69.18689599771375,58.20405177123211,4.204911419165603,1.1334006580786402,1
0.0,1.0,0.4840770697102016,0.0,55.21159529136403,1.555605471129019,0.6429298191733229,0.4001271835533151,0.6320954376372372,4.080572026156413,68.51375761165939,59.689176405183005,4.641401617643509,0.9914374945521826,1
0.747444406596694,0.252555593403306,0.0,0.0,54.579531030116925,0.8514311323058513,0.4083565719436315,0.49769933628545787,0.500968121746329,5.144539993187405,66.85159343098053,62.10521970705841,4.387474444065966,0.8234882549187053,1
0.4738098283979466,0.5261901716020534,0.0,0.0,52.25033286426716,1.3695000639635688,0.5197331968777199,0.5550523803432041,0.5911261134153195,4.877333248048575,68.73735711544418,61.26657460847456,5.2186433962643655,0.9776824805413377,1
0.0,1.0,0.057844449447160606,0.0,53.24666291195141,1.3041282251738249,0.7213566213017224,0.5373740872780143,0.7015713547401128,4.898938657061452,68.74818555280406,56.722597368152236,4.411236002701466,1.1417085426640816,1
0.9577898009882039,0.04221019901179612,0.0,0.0,55.029670174114756,0.7336377114466058,0.3172770161721077,0.4812923955229201,0.4418610659223147,5.182402164177877,66.30890231345043,63.7332930596487,4.389577898009882,0.7281957678237323,1
0.9427243190941123,0.05727568090588775,0.0,0.0,54.997430042861396,0.7420743813072971,0.32380036983224936,0.4824675031106592,0.44609446633455446,5.17969037743694,66.34777125673719,63.61668622978843,4.389427243190941,0.7350208625358143,1
0.0,1.0,0.7851895431484084,0.0,54.338377909646745,1.4270379086296816,0.337834849339499,0.6337337647716925,0.4196946794919405,4.538886274110955,72.28979725787339,60.52861595127547,4.3564443137055475,0.8565811414423067,1
0.9913279015642206,0.00867209843577943,0.0,0.0,51.4533550315911,1.4781788593284864,0.2878851000992292,0.5540173441968717,0.4601940409042522,4.732428187562019,68.69078048885922,66.66946329233046,6.134650385768671,0.7762505649504448,1
0.0,1.0,0.5444823328002629,0.0,53.92195443574445,1.3788964665600525,0.458669868934268,0.609903750947226,0.5089970545311024,4.683310600319842,71.21383602761718,59.23842530380941,4.363665530015992,0.9502414151426872,1
0.0,1.0,0.9627683502532061,0.0,56.00309261979506,1.4047875690354488,0.1841848087059258,0.7004152525379809,0.7523990390608879,4.5286158248733965,70.3685677779178,63.67555019593449,3.6964344713202237,1.050048803306756,1
0.0,1.0,0.07560504061675077,0.0,53.110796720266976,1.2851210081233502,0.6940462696103911,0.5634848990210584,0.6829505299311854,4.96463697562995,69.11795453155688,56.725243017705786,4.377731848781497,1.1326837086422652,1
0.0,1.0,0.3656807482613713,0.0,53.61262769449217,1.3431361496522742,0.5484282643727916,0.5922023940778758,0.5753324423950312,4.790591551043177,70.41459294472833,58.28004881068095,4.369029577552158,1.0198139274149742,1
0.0,1.0,0.22538126800676583,0.0,54.01900764551119,1.402974948123992,0.6905298466867551,0.48342723170182145,0.6742628533148971,4.577267965427009,68.65604030259628,57.88865362532709,4.501705884723654,1.0826423611345024,1
0.19583308413427003,0.80416691586573,0.0,0.0,53.39908280004733,1.1603334728848087,0.6472042745698611,0.5407250194375269,0.6559709033582701,5.045249955144168,68.27475064293358,57.83574807119925,4.381958330841343,1.0733839798964284,1
0.14080294889267608,0.8591970511073239,0.0,0.0,52.76316345870528,1.299568619267462,0.6689202788960811,0.5557183941022147,0.6753768539301529,4.97057517431005,68.76732773459966,57.78998278643954,4.629221219540037,1.1072976903702332,1
0.0,1.0,0.6224136415659967,0.0,54.05677559990917,1.3944827283131993,0.41954835193386963,0.6176189505150337,0.48008453897901526,4.636551815060402,71.5621889778,59.656137118793744,4.36132759075302,0.919917987363891,1
0.7813218557473051,0.21867814425269494,0.0,0.0,51.77676434214915,1.434077589706934,0.3819678086252073,0.5544373562885054,0.5133255704959319,4.7912298803907545,68.70968103298274,64.47700017400187,5.76293968467273,0.8579905510262138,1
0.0,1.0,0.5782983994203607,0.0,53.98045623099722,1.3856596798840721,0.44169420349097893,0.6132515415426157,0.49645129381504616,4.663020960347784,71.36499384540902,59.41967942089313,4.362651048017389,0.9370834293452208,1
0.0,1.0,0.14696270958820967,0.0,53.44146290810698,1.2905747793423494,0.6483782182443087,0.5780444064382315,0.717319396512293,4.936518645205895,69.02248847082055,57.44279510125392,4.275656476192371,1.144997509704089,1
0.0,1.0,0.8111237699334709,0.0,54.3832441219849,1.4322247539866941,0.3248158674933976,0.6363012532234137,0.4100730813546823,4.523325738039918,72.40572325160261,60.667623406843404,4.355666286901996,0.8464900154831652,1
0.0,1.0,0.6359547071637285,0.0,55.91175120002479,1.6452132772266,0.614984333881874,0.35122258429327946,0.6073393827323122,3.7889669622456412,68.43022491105995,60.74624476185955,4.723415541868413,0.9378920579058371,1
0.3881657061269955,0.6118342938730045,0.0,0.0,53.810674611111764,1.0526272045688825,0.5639242492470109,0.5257230749220944,0.6019254365783142,5.0798698271028595,67.77853247819235,59.32440256542294,4.38388165706127,0.9862517945105627,1
0.0,1.0,0.674130295536063,0.0,55.09676912798324,1.3643782413750487,0.3484198618399802,0.6571195443304094,0.7399876027080508,4.672934852231968,69.8923149876345,61.47035545789552,3.9013674901693953,1.0836423561658608,1
0.0,1.0,0.25990497924283285,0.0,53.429635614090095,1.3219809958485667,0.6015277004200978,0.5817305929450405,0.614575252700909,4.8540570124543,69.94177525721547,57.71309068874159,4.372202850622715,1.0609717617100733,1
0.3451922084942105,0.6548077915057895,0.0,0.0,52.44840399891891,1.3424903637837842,0.5773538905945936,0.5553096155830116,0.6236663712509647,4.9133461816216215,68.74893270123552,59.92380665667956,4.990990209034752,1.0277439081499287,1
0.0,1.0,0.9174858431319902,0.0,55.86090554743445,1.3984480180384786,0.20995055525789763,0.6936228764697985,0.7504518912546756,4.551257078434005,70.29385164116779,63.329591841528405,3.728585051376287,1.0553190726690551,1
0.0,1.0,0.2905045056714204,0.0,53.89218414780826,1.3106706307939988,0.5667029362729619,0.599575675850713,0.723491693743871,4.86474774716429,69.25933243435784,58.53945442332965,4.173741800973292,1.1282911924482522,1
0.5300117318420634,0.0,0.4699882681579366,0.0,51.923805396647346,1.1474970670394842,0.7535017597763095,0.6466025810052539,0.5409399765363159,6.88182416759465,77.82453108938147,72.06028251955533,4.165413843573635,1.13298748574456,1
0.10985886260398536,0.8901411373960146,0.8901411373960146,0.0,49.30935118308067,1.581887505185529,0.5382646948958794,0.3983942507285742,0.42250136986372605,5.562337276892243,77.69028123703617,73.96811353257033,4.533070361146836,0.7934634233001653,1
0.29227864973247253,0.0,0.0,0.7077213502675275,54.34809061283468,1.390937888636439,0.27410051084213116,0.6558730604144188,0.5477849348529429,6.1797776133686355,75.55970210267306,75.48601547205968,4.8898531240642065,0.948276149404211,1
0.9377967738352972,0.06220322616470275,0.06220322616470275,0.0,51.94219374079625,1.0685660002221158,0.8040327644011304,0.7254297256649425,0.5317891741462593,7.690137708756714,78.97358499944471,71.54225545266257,4.7069373225054125,1.207097973560074,1
0.8526969557210297,0.0,0.0,0.14730304427897034,52.59958549815039,1.1051245525822748,0.7095455345952401,0.7304086951108969,0.5416203334870687,7.50236481550163,78.3393769003763,72.2187767481464,4.755352730626953,1.1778358787611072,1
0.9921584092280832,0.0,0.007841590771916818,0.0,52.13639286824492,1.0319603976929792,0.8228237613842124,0.7482748500301784,0.5400156831815439,7.833846323009851,79.04921978445441,71.37168397025016,4.710746922889138,1.236419454545357,1
0.3690782097708366,0.6309217902291634,0.0,0.0,55.40186565548478,1.4211715099420812,0.6252596360778135,0.4976312839083346,0.586057290686729,6.9414726220700045,77.19616228301938,71.49880279385042,4.183716478305211,1.0060483167477907,1
0.5523265745895817,0.4476734254104183,0.4476734254104183,0.0,50.71639850719487,1.3075575237544594,0.6802968304432557,0.5731689969628848,0.4809071078458248,6.699479296695225,78.37610619061384,72.67168313645253,4.625988580663812,1.0145185659249367,1
0.8657251490977245,0.13427485090227553,0.0,0.0,52.83420097916476,1.113250407559411,0.7817034219657831,0.6962900596390897,0.5498020641158662,7.656644214700723,78.67120369282023,71.3895404671985,4.605866376733066,1.1887726126807383,1
0.04206587894322955,0.0,0.0,0.9579341210567704,55.12875445769712,1.518546401738953,0.07968518793888935,0.6225947618994495,0.5505372753316246,5.589275474306022,74.31864675955842,76.94475592576097,4.949904189053625,0.8457834661170407,1
0.4703402760543801,0.5296597239456199,0.5296597239456199,0.0,50.45568207785293,1.3583890288462843,0.653979228613456,0.5407844090414802,0.47008491643917816,6.488774509459757,78.24902742788429,72.91190299116067,4.60877145797142,0.9735585310454514,1
0.7581067058871108,0.0,0.0,0.0,52.110972804706456,1.1775549094088624,0.8114215487061297,0.7216984845887919,0.5341945609412907,7.044495330604079,77.27273282474123,70.84234835059841,4.940122897642729,1.2105083226444266,1
0.49939642884529245,0.5006035711547075,0.0,0.0,54.72812046286984,1.3403742141159187,0.666309875086267,0.549758571538117,0.5765440606942936,7.129130857537221,77.5832073936705,71.47013278565403,4.294486964518499,1.0539944590513932,1
0.3203796672648922,0.6796203327351078,0.6796203327351078,0.0,49.97880734190236,1.4513646062957668,0.6058418731920304,0.4815499685696324,0.45029011607896574,6.103375744870773,78.01658848426058,73.35128757491387,4.577279730125627,0.8986387959639978,1
0.9237607820264355,0.07623921797356448,0.0,0.0,52.53415675692333,1.07726831514361,0.7999846463383271,0.7195043128105743,0.5455654629120702,7.7402155261180665,78.84356952261851,71.37677262795418,4.65519666472247,1.2101248436645717,1
0.725296184952108,0.274703815047892,0.274703815047892,0.0,51.2664418681477,1.200316365329693,0.7358200753696267,0.6414919930560826,0.5037390964136783,7.144011195326917,78.64420908667576,72.16488217809032,4.662312198839943,1.100933508422897,1
0.1930345091160064,0.0,0.8069654908839936,0.0,51.768795874193366,1.2317413727209985,0.702955176367401,0.5724675920055214,0.541613930981768,6.187651088778973,76.93154144915742,72.56237858141715,3.7677807207568876,1.0575694003334042,1
0.5403351295973388,0.45966487040266124,0.0,0.0,54.51646737998176,1.31499221964965,0.6792055658231617,0.5661340518389355,0.5735555355393943,7.188082586620167,77.70479533490409,71.46112627148858,4.329284860157738,1.0690564571812229,1
0.4534228579677051,0.0,0.0,0.0,52.074410742956125,1.3634120566396999,0.7955779886143206,0.6860504743822216,0.526882148591225,6.029898117032458,75.00893183470005,70.19032491605088,5.217385199249388,1.1756606182879221,1
0.5671839977905307,0.0,0.0,0.0,52.08806207973487,1.2940177613477761,0.8014935678851076,0.699360527741492,0.5296124159469727,6.408722712642467,75.85417710358364,70.43377375527173,5.113862562010617,1.188671857954468,1
0.9561000573569949,0.0,0.0,0.04389994264300512,52.27696782104618,1.0523889707479326,0.7898897445663849,0.7441613076284803,0.5404828993690731,7.746396135362508,78.8522562844907,71.61593666560871,4.730535986234321,1.2201920755030111,1
0.8342502201798441,0.16574977982015593,0.16574977982015593,0.0,51.612915700171904,1.1327648634884966,0.7707943206777299,0.6845288369710384,0.5181210290637395,7.424023065862199,78.81308784127876,71.84564685487305,4.685192546237767,1.155366519339625,1
0.5544583612581091,0.4455416387418909,0.0,0.0,54.44345027229558,1.3062358160199723,0.6836543837963043,0.5717833445032436,0.5725245396281581,7.208420040211677,77.74674133293658,71.45801916052322,4.341289607069393,1.0742526183918604,1
0.7908145345920722,0.0,0.0,0.20918546540792782,52.79265865207273,1.1366845873580431,0.6614628933780401,0.7221783331007456,0.5423010401194872,7.35632230163729,78.03244009157667,72.57955126332821,4.770204511697902,1.1524874708049206,1
0.9500209713403213,0.04997902865967874,0.0,0.0,52.39839157817054,1.0609869977690007,0.8082566059722012,0.7300083885361285,0.5436484690921566,7.778030198730062,78.92156228488075,71.37099538630513,4.677517825639272,1.2197863843355945,1
