Timestamp,Temperature (°C),Pressure (bar),Vibration_X,Vibration_Y,Vibration_Z,Humidity (%),RPM,Sound (dB),Current (A),Equipment Type,Location,Overheating,Misalignment,Bearing Failure,Imbalance,Electrical Issue
2023-03-05 00:00:00,52.83,2.01,0.628,0.543,0.696,3.47,70.03,69.53,4.76,Exhaust,Plant C,0,0,0,0,0
2023-03-05 01:00:00,41.33,0.98,0.552,0.407,0.45,4.58,66.82,64.17,5.71,Exhaust,Plant C,0,1,0,0,0
2023-03-05 02:00:00,59.17,1.63,0.739,0.265,0.542,7.38,72.01,59.51,5.73,Exhaust,Plant C,0,0,0,0,0
2023-03-05 03:00:00,58.78,1.64,0.196,0.594,0.231,4.74,79.27,73.21,5.8,Centrifugal,Plant A,0,0,0,0,0
2023-03-05 04:00:00,75.13,1.26,0.601,0.857,0.87,5.81,75.1,59.02,4.7,Axial,Plant B,0,1,0,0,0
2023-03-05 05:00:00,66.31,1.63,0.625,0.451,0.738,5.17,72.67,66.3,5.61,Centrifugal,Plant C,0,0,0,0,0
2023-03-05 06:00:00,49.76,1.88,0.252,0.024,0.46,5.29,75.15,66.88,6.11,Centrifugal,Plant A,0,0,0,0,0
2023-03-05 07:00:00,78.54,0.83,0.199,0.634,0.419,7.85,68.14,67.65,4.9,Axial,Plant A,0,1,0,0,0
2023-03-05 08:00:00,72.21,1.65,0.351,0.697,0.706,4.48,67.46,68.18,4.49,Centrifugal,Plant A,0,0,0,0,0
2023-03-05 09:00:00,65.82,0.75,0.368,0.183,0.896,6.14,66.26,68.69,6.34,Exhaust,Plant B,0,0,0,0,0
2023-03-05 10:00:00,57.74,1.21,0.651,0.535,0.691,5.1,69.37,55.92,4.35,Axial,Plant A,0,0,1,0,0
2023-03-05 11:00:00,50.41,1.99,0.377,0.59,0.934,3.31,67.89,68.07,5.63,Exhaust,Plant B,0,0,0,1,0
2023-03-05 12:00:00,56.28,1.33,0.329,0.485,0.316,5.45,76.04,56.85,4.94,Exhaust,Plant B,0,0,0,0,0
2023-03-05 13:00:00,70.89,1.15,0.378,0.342,0.336,7.07,67.62,71.66,3.16,Axial,Plant B,0,0,0,0,0
2023-03-05 14:00:00,78.85,1.44,0.724,0.703,0.262,3.49,65.99,65.22,6.13,Exhaust,Plant B,0,0,0,0,0
2023-03-05 15:00:00,75.43,2.12,0.503,0.419,0.588,3.35,79.71,57.21,2.24,Exhaust,Plant A,0,0,0,0,0
2023-03-05 16:00:00,55.11,0.95,0.464,0.203,0.535,3.77,67.74,63.93,3.02,Exhaust,Plant A,0,0,1,0,0
2023-03-05 17:00:00,48.8,1.18,0.478,0.09,0.47,6.82,70.77,65.15,5.53,Axial,Plant A,0,0,0,0,0
2023-03-05 18:00:00,61.41,1.95,0.758,0.752,0.662,6.62,72.26,73.95,5.53,Axial,Plant C,0,0,1,0,0
2023-03-05 19:00:00,42.32,2.06,0.35,0.623,0.746,5.83,64.32,68.98,4.36,Axial,Plant C,0,0,0,0,0
2023-03-05 20:00:00,63.23,1.47,0.763,0.518,0.195,5.34,76.18,69.72,5.15,Centrifugal,Plant B,0,0,0,0,0
2023-03-05 21:00:00,58.52,1.13,0.542,0.412,0.381,7.44,73.19,73.91,2.47,Exhaust,Plant B,0,0,0,0,0
2023-03-05 22:00:00,55.34,2.13,0.468,0.394,0.664,6.83,77.79,67.52,5.71,Centrifugal,Plant B,0,0,0,0,0
2023-03-05 23:00:00,44.05,1.98,1.0,0.285,0.406,7.06,66.6,71.77,5.25,Centrifugal,Plant B,0,0,0,0,0
2023-03-06 00:00:00,65.14,1.7,0.289,0.414,0.34,7.07,70.5,71.42,4.95,Exhaust,Plant B,0,0,0,0,0
2023-03-06 01:00:00,54.67,1.26,0.429,0.076,0.704,6.21,70.2,61.57,5.02,Axial,Plant C,0,0,0,0,0
2023-03-06 02:00:00,48.3,1.49,0.254,0.353,0.242,5.29,71.32,75.36,5.49,Centrifugal,Plant B,0,1,0,0,0
2023-03-06 03:00:00,31.28,1.45,0.69,0.438,0.44,7.32,62.73,60.9,4.97,Axial,Plant A,0,1,0,0,0
2023-03-06 04:00:00,59.72,1.6,0.838,0.622,0.566,7.63,70.55,72.59,3.13,Axial,Plant B,0,0,0,1,0
2023-03-06 05:00:00,77.72,1.94,0.834,0.492,0.385,3.12,62.87,60.41,7.2,Exhaust,Plant A,0,0,1,0,0
2023-03-06 06:00:00,76.61,1.76,0.745,0.659,0.657,3.26,71.79,71.01,6.2,Centrifugal,Plant A,0,0,0,0,0
2023-03-06 07:00:00,55.43,1.18,0.46,0.77,0.386,7.79,59.36,77.31,3.72,Centrifugal,Plant A,0,0,0,0,0
2023-03-06 08:00:00,53.98,1.91,0.427,0.712,0.782,4.39,60.74,66.94,4.65,Axial,Plant A,0,0,0,0,0
2023-03-06 09:00:00,64.69,1.59,0.166,0.594,0.475,7.37,74.09,66.72,4.76,Exhaust,Plant B,0,0,0,0,0
2023-03-06 10:00:00,50.02,1.71,0.907,0.502,0.634,4.94,67.27,71.05,6.08,Centrifugal,Plant B,0,0,0,0,0
2023-03-06 11:00:00,63.02,1.94,0.594,0.304,0.649,3.6,65.06,66.35,2.84,Axial,Plant B,0,0,0,0,0
2023-03-06 12:00:00,67.66,1.17,0.402,0.648,0.374,3.4,76.35,77.09,4.5,Axial,Plant B,0,0,0,0,0
2023-03-06 13:00:00,72.27,1.49,0.766,0.836,0.089,3.78,71.64,68.96,3.24,Axial,Plant B,0,0,0,0,0
2023-03-06 14:00:00,59.0,1.34,0.305,0.568,0.572,4.25,74.36,66.4,4.71,Exhaust,Plant C,0,0,1,0,0
2023-03-06 15:00:00,57.96,1.03,0.581,0.883,0.514,5.44,69.17,65.3,4.53,Exhaust,Plant A,0,0,0,0,0
2023-03-06 16:00:00,51.22,1.6,0.465,0.195,0.611,6.51,83.4,63.34,5.08,Axial,Plant A,0,0,0,0,0
2023-03-06 17:00:00,51.73,2.25,0.628,0.269,0.455,7.93,66.98,64.86,4.4,Axial,Plant C,0,0,0,0,0
2023-03-06 18:00:00,57.74,0.95,0.487,0.671,0.414,5.21,78.72,66.25,4.25,Exhaust,Plant C,1,0,0,0,0
2023-03-06 19:00:00,63.67,1.49,0.21,0.553,0.902,5.59,69.69,65.56,5.62,Axial,Plant B,0,1,0,0,0
2023-03-06 20:00:00,69.14,1.69,0.515,0.763,0.206,5.61,61.73,64.71,5.45,Axial,Plant B,0,0,0,0,0
2023-03-06 21:00:00,51.97,1.54,0.71,0.497,0.647,5.7,72.41,78.49,5.55,Exhaust,Plant A,0,0,0,0,0
2023-03-06 22:00:00,74.93,1.47,0.494,0.326,0.385,5.59,71.57,62.85,4.82,Axial,Plant B,0,0,0,0,0
2023-03-06 23:00:00,57.29,1.11,0.655,0.457,0.433,3.04,64.74,68.73,4.43,Axial,Plant A,0,0,0,0,0
2023-03-07 00:00:00,59.79,1.57,0.291,0.193,0.437,3.01,65.39,70.96,4.88,Axial,Plant B,0,0,0,0,1
2023-03-07 01:00:00,52.53,1.27,0.495,0.274,0.339,3.49,69.88,71.15,5.5,Exhaust,Plant B,0,0,0,0,0
2023-03-07 02:00:00,35.76,0.84,0.375,0.694,0.614,3.51,71.75,67.71,2.82,Exhaust,Plant A,0,0,0,0,0
2023-03-07 03:00:00,68.84,1.86,0.649,0.675,0.778,6.52,57.65,66.8,5.39,Exhaust,Plant C,0,0,0,0,0
2023-03-07 04:00:00,67.37,1.79,0.506,0.573,0.594,4.02,75.27,70.26,5.31,Centrifugal,Plant C,0,0,0,0,0
2023-03-07 05:00:00,57.19,1.52,0.638,0.156,0.521,7.47,67.53,69.33,5.06,Centrifugal,Plant B,1,0,0,0,0
2023-03-07 06:00:00,60.67,1.57,0.718,0.428,0.303,7.64,63.34,66.71,4.85,Centrifugal,Plant C,0,0,0,0,0
2023-03-07 07:00:00,65.16,1.82,0.638,0.255,0.603,7.88,74.71,60.19,2.43,Centrifugal,Plant B,0,0,0,0,0
2023-03-07 08:00:00,44.37,1.57,0.555,0.735,0.931,7.7,69.88,65.66,4.56,Exhaust,Plant C,0,0,0,0,0
2023-03-07 09:00:00,54.71,1.77,0.3,0.383,0.424,4.36,76.08,62.27,6.79,Axial,Plant C,0,0,1,0,0
2023-03-07 10:00:00,67.94,1.41,0.499,0.283,0.425,5.55,72.19,64.66,5.01,Exhaust,Plant A,0,0,0,1,0
2023-03-07 11:00:00,47.46,1.89,0.393,0.506,0.388,3.88,69.99,68.17,4.69,Centrifugal,Plant C,0,0,1,0,0
2023-03-07 12:00:00,62.94,1.6,0.431,0.372,0.402,7.03,69.24,69.79,5.02,Exhaust,Plant B,0,0,0,0,0
2023-03-07 13:00:00,46.43,1.56,0.425,0.797,-0.049,7.44,72.41,76.9,5.35,Axial,Plant A,0,0,0,0,0
2023-03-07 14:00:00,64.66,1.12,0.304,0.353,0.581,7.26,67.93,65.31,5.66,Centrifugal,Plant C,0,0,0,0,0
2023-03-07 15:00:00,59.64,1.59,0.109,0.22,0.331,5.17,65.74,71.87,4.77,Axial,Plant A,0,0,0,0,0
2023-03-07 16:00:00,43.85,1.25,0.366,0.069,0.178,6.79,73.05,69.53,5.42,Axial,Plant C,0,1,0,0,0
2023-03-07 17:00:00,71.65,1.31,0.539,0.494,0.651,3.49,69.28,74.48,6.68,Axial,Plant B,0,0,0,0,0
2023-03-07 18:00:00,52.65,1.26,0.23,0.388,0.284,3.2,70.17,70.88,6.01,Centrifugal,Plant B,0,0,0,0,0
2023-03-07 19:00:00,51.9,1.18,0.503,0.214,0.432,6.77,75.45,62.96,7.34,Exhaust,Plant A,0,0,0,0,0
2023-03-07 20:00:00,62.01,2.14,0.88,0.738,0.793,5.13,69.43,59.38,4.34,Centrifugal,Plant C,0,0,0,0,0
2023-03-07 21:00:00,71.49,1.9,0.705,0.633,0.218,7.98,70.08,69.56,6.68,Centrifugal,Plant C,0,0,0,0,0
2023-03-07 22:00:00,49.84,2.08,0.829,0.494,0.193,3.49,67.0,65.36,4.21,Exhaust,Plant A,0,0,0,0,0
2023-03-07 23:00:00,60.62,1.13,0.578,0.773,0.554,7.28,72.15,63.1,5.35,Exhaust,Plant A,0,0,0,0,0
2023-03-08 00:00:00,64.29,1.52,0.734,0.633,0.73,5.4,71.75,61.66,5.73,Exhaust,Plant B,0,0,1,0,0
2023-03-08 01:00:00,66.93,1.11,0.355,0.335,0.185,7.14,74.5,68.8,4.49,Exhaust,Plant A,0,1,0,0,0
2023-03-08 02:00:00,61.76,1.29,0.371,0.292,0.582,7.09,67.1,75.54,5.09,Axial,Plant C,0,0,1,0,0
2023-03-08 03:00:00,56.33,1.22,-0.048,0.664,0.616,7.58,67.71,65.96,5.91,Centrifugal,Plant A,0,0,0,0,0
2023-03-08 04:00:00,51.72,1.87,0.737,0.579,0.088,4.49,73.96,70.95,4.29,Centrifugal,Plant B,0,0,0,0,0
2023-03-08 05:00:00,60.86,1.38,0.808,0.534,0.66,7.75,71.26,67.49,6.67,Centrifugal,Plant A,0,0,0,0,0
2023-03-08 06:00:00,49.28,1.82,0.389,0.331,0.675,3.76,65.47,61.55,3.62,Exhaust,Plant C,0,1,0,0,0
2023-03-08 07:00:00,30.79,1.68,0.449,0.622,0.438,3.41,76.53,71.67,6.94,Centrifugal,Plant A,0,0,0,0,0
2023-03-08 08:00:00,64.37,2.19,0.349,0.349,0.75,5.16,61.51,62.53,6.0,Axial,Plant A,0,0,0,0,0
2023-03-08 09:00:00,69.04,1.06,0.577,0.48,0.727,7.14,73.92,68.11,4.91,Centrifugal,Plant A,0,0,0,0,0
2023-03-08 10:00:00,36.37,1.88,0.725,0.789,0.521,5.37,63.67,66.29,4.6,Centrifugal,Plant B,0,0,0,0,0
2023-03-08 11:00:00,49.9,1.84,0.151,0.368,0.41,7.15,79.43,72.47,4.49,Axial,Plant B,0,0,0,0,0
2023-03-08 12:00:00,66.19,1.21,0.582,0.185,0.305,6.65,62.28,62.71,4.86,Axial,Plant B,0,0,0,0,0
2023-03-08 13:00:00,80.57,1.8,0.445,0.289,0.492,4.05,75.76,69.95,4.95,Centrifugal,Plant B,0,0,0,0,0
2023-03-08 14:00:00,60.21,1.6,0.523,0.699,0.614,7.74,69.59,63.8,6.26,Exhaust,Plant C,0,0,0,0,0
2023-03-08 15:00:00,52.72,1.43,0.592,0.551,0.435,3.3,68.17,65.44,6.97,Exhaust,Plant C,0,0,0,0,0
2023-03-08 16:00:00,58.17,1.25,0.462,0.474,0.06,7.49,70.93,49.82,5.2,Centrifugal,Plant B,0,0,0,0,0
2023-03-08 17:00:00,73.75,1.28,0.479,0.398,0.754,4.52,73.16,78.46,4.15,Centrifugal,Plant B,0,0,0,0,0
2023-03-08 18:00:00,53.54,2.11,0.457,0.597,0.538,5.5,65.48,70.75,4.45,Centrifugal,Plant B,0,0,0,0,0
2023-03-08 19:00:00,52.01,1.5,0.694,0.33,0.424,5.11,65.92,64.16,4.82,Centrifugal,Plant A,0,0,0,0,0
2023-03-08 20:00:00,55.17,1.73,0.584,0.561,0.671,3.86,73.25,62.38,3.97,Exhaust,Plant C,1,0,0,0,0
2023-03-08 21:00:00,50.47,1.26,0.544,0.354,0.805,4.79,61.46,65.52,3.82,Centrifugal,Plant A,0,0,1,0,0
2023-03-08 22:00:00,61.23,1.27,0.246,0.32,-0.06,3.96,67.08,71.58,7.1,Axial,Plant B,0,0,0,0,0
2023-03-08 23:00:00,76.25,1.82,0.424,0.373,0.587,4.02,85.2,58.54,5.3,Exhaust,Plant C,0,0,0,0,0
2023-03-09 00:00:00,63.23,1.1,0.68,0.425,0.215,3.94,65.16,67.29,4.17,Exhaust,Plant B,0,0,0,0,0
2023-03-09 01:00:00,57.48,1.38,0.508,0.49,0.6,5.45,75.74,76.85,5.82,Axial,Plant A,0,0,0,0,0
2023-03-09 02:00:00,57.08,1.51,0.632,0.547,0.526,6.99,67.07,62.33,3.82,Centrifugal,Plant C,0,0,0,0,0
2023-03-09 03:00:00,44.37,1.53,0.853,-0.238,0.627,5.84,72.55,68.4,3.9,Centrifugal,Plant A,0,0,0,0,0
2023-03-09 04:00:00,68.83,1.45,0.708,0.338,0.4,7.47,73.27,79.02,4.2,Centrifugal,Plant C,0,0,0,0,0
2023-03-09 05:00:00,59.22,1.62,0.519,0.422,0.125,6.18,75.64,71.16,6.65,Centrifugal,Plant B,0,0,0,0,0
2023-03-09 06:00:00,58.2,1.71,0.398,0.801,0.41,6.45,69.0,68.63,4.75,Centrifugal,Plant C,0,1,0,0,0
2023-03-09 07:00:00,91.93,1.72,-0.011,0.284,0.581,6.34,79.94,70.53,2.56,Axial,Plant A,0,0,0,0,0
2023-03-09 08:00:00,62.99,1.2,0.466,0.533,0.703,5.25,67.05,66.0,6.21,Centrifugal,Plant A,1,0,1,0,0
2023-03-09 09:00:00,52.48,1.41,0.435,0.799,0.266,6.45,71.17,74.5,4.69,Axial,Plant A,1,0,0,0,0
2023-03-09 10:00:00,55.74,1.86,0.578,0.237,0.705,3.35,71.23,66.0,3.15,Axial,Plant A,0,0,0,0,0
2023-03-09 11:00:00,71.48,1.77,0.469,0.579,0.37,7.3,64.39,58.2,4.68,Axial,Plant B,0,0,0,0,0
2023-03-09 12:00:00,61.13,1.09,0.436,0.34,0.572,6.89,68.57,66.04,5.52,Centrifugal,Plant A,0,0,0,1,0
2023-03-09 13:00:00,45.62,1.61,0.144,0.399,0.398,4.23,70.81,63.17,5.4,Centrifugal,Plant B,0,0,0,0,0
2023-03-09 14:00:00,69.19,0.91,0.312,0.339,0.536,6.84,67.84,66.59,6.8,Exhaust,Plant C,0,0,0,0,0
2023-03-09 15:00:00,53.32,1.51,0.595,0.354,0.678,3.06,82.2,66.7,4.15,Exhaust,Plant A,0,0,0,0,0
2023-03-09 16:00:00,78.73,2.07,0.843,1.044,0.255,4.09,65.81,73.99,5.05,Axial,Plant C,0,0,0,0,1
2023-03-09 17:00:00,70.8,1.22,0.48,0.669,0.364,3.33,75.9,71.48,4.3,Exhaust,Plant C,0,0,1,0,0
2023-03-09 18:00:00,55.53,1.25,0.566,0.72,0.537,6.9,74.28,69.32,3.46,Axial,Plant B,0,0,0,0,0
2023-03-09 19:00:00,72.81,1.73,0.69,0.598,0.98,6.78,69.93,67.99,5.89,Exhaust,Plant A,0,0,0,0,0
2023-03-09 20:00:00,60.68,1.04,0.338,0.179,0.327,7.07,65.67,62.71,5.46,Centrifugal,Plant B,0,0,0,0,0
2023-03-09 21:00:00,68.53,1.31,0.573,0.579,0.908,3.02,66.16,57.09,5.28,Centrifugal,Plant A,0,0,0,0,0
2023-03-09 22:00:00,64.85,1.68,0.352,0.715,0.901,5.51,67.41,68.57,5.43,Axial,Plant C,0,0,0,0,0
2023-03-09 23:00:00,51.54,1.31,0.673,0.329,0.481,6.52,61.07,71.97,4.31,Axial,Plant B,0,0,0,0,0
2023-03-10 00:00:00,53.56,1.43,0.53,0.693,0.44,3.78,64.98,67.46,3.99,Centrifugal,Plant A,0,0,0,0,0
2023-03-10 01:00:00,70.3,1.72,0.56,0.641,0.362,6.25,62.59,65.33,5.04,Centrifugal,Plant C,0,0,0,0,0
2023-03-10 02:00:00,56.65,1.63,0.343,0.87,0.486,3.42,76.73,70.32,6.16,Centrifugal,Plant B,0,0,0,0,0
2023-03-10 03:00:00,55.96,1.58,0.641,0.416,0.219,3.91,73.09,67.58,6.61,Exhaust,Plant B,0,0,0,0,0
2023-03-10 04:00:00,50.45,1.4,0.917,0.28,0.485,5.38,73.93,76.43,5.8,Exhaust,Plant B,0,0,0,0,0
2023-03-10 05:00:00,64.24,1.61,0.298,0.428,0.799,6.27,72.94,74.16,5.03,Exhaust,Plant B,0,0,0,0,0
2023-03-10 06:00:00,80.63,1.46,0.432,0.787,0.378,3.73,70.83,72.8,5.27,Exhaust,Plant C,0,0,0,0,0
2023-03-10 07:00:00,49.32,1.64,0.546,0.134,0.452,3.93,77.3,71.79,5.01,Axial,Plant C,0,0,0,1,0
2023-03-10 08:00:00,60.24,1.35,0.657,0.086,0.16,4.02,66.95,61.55,3.97,Axial,Plant C,0,0,1,0,0
2023-03-10 09:00:00,74.12,1.45,0.388,0.518,0.575,4.19,70.53,71.31,5.02,Exhaust,Plant C,0,0,0,0,0
2023-03-10 10:00:00,59.2,1.2,-0.067,0.411,0.553,4.13,73.74,69.88,3.67,Axial,Plant A,0,0,0,0,0
2023-03-10 11:00:00,64.52,1.49,0.772,0.502,0.513,4.98,63.39,71.03,4.88,Exhaust,Plant C,0,0,0,0,0
2023-03-10 12:00:00,49.38,1.26,0.652,0.689,0.457,6.27,85.48,70.46,6.64,Exhaust,Plant B,0,0,0,0,0
2023-03-10 13:00:00,64.28,1.17,0.151,0.389,0.441,5.19,70.14,70.26,5.82,Centrifugal,Plant B,0,0,0,0,0
2023-03-10 14:00:00,58.13,1.58,0.378,0.125,0.6,6.88,70.71,81.5,4.08,Exhaust,Plant B,0,0,0,0,0
2023-03-10 15:00:00,69.86,1.56,0.814,0.909,0.494,6.6,76.28,67.62,4.93,Axial,Plant B,0,0,0,0,0
2023-03-10 16:00:00,71.87,1.73,0.79,0.301,0.563,3.63,74.57,72.68,4.17,Exhaust,Plant A,0,0,0,0,0
2023-03-10 17:00:00,85.9,1.37,0.688,0.288,0.543,3.24,70.19,65.65,4.94,Centrifugal,Plant B,0,0,0,0,0
2023-03-10 18:00:00,65.8,1.62,0.465,0.721,0.725,7.39,70.65,71.95,6.04,Axial,Plant B,0,1,0,0,1
2023-03-10 19:00:00,63.26,1.67,0.517,0.423,0.635,3.4,62.48,72.7,5.65,Centrifugal,Plant B,0,0,0,0,0
2023-03-10 20:00:00,61.94,1.63,0.474,0.487,0.539,3.74,67.22,69.82,7.48,Exhaust,Plant C,0,0,0,0,0
2023-03-10 21:00:00,56.47,1.25,0.726,0.597,0.804,3.11,72.59,76.35,6.19,Exhaust,Plant C,0,0,0,0,0
2023-03-10 22:00:00,63.38,1.54,0.325,0.717,0.584,6.14,72.22,63.58,5.2,Exhaust,Plant A,0,0,0,0,0
2023-03-10 23:00:00,57.05,1.61,0.339,0.433,0.761,5.91,76.11,65.56,5.68,Exhaust,Plant A,0,0,0,0,0
2023-03-11 00:00:00,61.68,1.5,0.702,0.804,0.621,7.93,69.4,69.06,4.8,Axial,Plant A,0,0,0,0,0
2023-03-11 01:00:00,73.18,0.87,0.491,0.073,0.132,7.43,63.06,72.4,3.87,Exhaust,Plant B,0,0,0,0,1
2023-03-11 02:00:00,49.93,1.55,0.776,0.652,0.761,5.05,75.28,68.9,6.31,Centrifugal,Plant A,0,0,0,0,0
2023-03-11 03:00:00,71.4,2.16,0.366,0.332,0.527,4.86,77.18,74.43,6.01,Axial,Plant C,0,0,0,0,0
2023-03-11 04:00:00,73.17,1.39,0.489,0.774,0.49,4.48,74.49,64.69,4.76,Axial,Plant C,0,0,0,0,0
2023-03-11 05:00:00,58.82,1.28,0.316,0.528,0.556,3.76,69.18,62.3,5.27,Axial,Plant C,0,0,0,0,0
2023-03-11 06:00:00,38.78,1.61,0.501,0.365,0.431,3.69,75.22,69.54,6.24,Centrifugal,Plant B,0,1,0,0,0
2023-03-11 07:00:00,53.92,1.59,0.204,0.633,0.545,3.66,87.14,67.61,5.85,Centrifugal,Plant B,0,0,0,0,0
2023-03-11 08:00:00,72.97,1.86,0.402,0.679,0.382,3.57,70.58,70.71,3.54,Centrifugal,Plant A,0,0,1,0,0
2023-03-11 09:00:00,59.77,1.12,0.213,0.628,0.755,4.2,63.44,67.86,5.24,Centrifugal,Plant A,0,0,1,0,0
2023-03-11 10:00:00,50.01,1.72,0.639,0.294,0.477,4.53,67.07,66.3,4.83,Exhaust,Plant A,0,0,0,0,0
2023-03-11 11:00:00,54.95,1.68,0.643,0.403,0.423,7.81,73.13,67.63,6.11,Exhaust,Plant A,0,0,0,0,0
2023-03-11 12:00:00,68.41,1.46,0.154,0.499,0.315,5.89,61.98,68.14,6.03,Centrifugal,Plant B,0,1,1,0,0
2023-03-11 13:00:00,65.47,1.6,0.767,0.492,0.554,7.94,70.85,66.48,6.32,Centrifugal,Plant C,1,0,0,0,0
2023-03-11 14:00:00,57.61,1.81,0.999,0.65,0.537,4.86,71.9,66.98,3.88,Exhaust,Plant B,0,0,0,0,0
2023-03-11 15:00:00,56.33,1.76,0.509,0.097,0.578,5.29,77.68,65.98,4.22,Exhaust,Plant A,0,0,0,0,0
2023-03-11 16:00:00,56.08,1.16,0.372,0.567,0.295,4.62,76.55,72.28,6.11,Centrifugal,Plant B,0,0,0,0,0
2023-03-11 17:00:00,50.78,1.75,1.065,0.442,0.18,3.91,74.32,68.97,4.41,Axial,Plant C,0,0,0,0,0
2023-03-11 18:00:00,76.15,1.48,0.236,0.332,0.625,3.72,59.19,79.28,3.48,Axial,Plant B,0,0,0,0,0
2023-03-11 19:00:00,56.78,1.52,0.504,0.352,0.797,7.73,74.61,68.8,5.53,Centrifugal,Plant C,0,0,0,0,0
2023-03-11 20:00:00,72.17,1.52,0.536,0.457,0.295,7.93,73.53,65.25,4.45,Axial,Plant A,0,0,0,0,0
2023-03-11 21:00:00,75.21,1.45,0.769,-0.22,0.818,3.22,71.28,81.35,6.79,Exhaust,Plant B,0,0,0,0,0
2023-03-11 22:00:00,69.98,1.86,0.572,0.36,0.557,3.75,61.35,70.07,5.3,Axial,Plant A,0,0,0,0,0
2023-03-11 23:00:00,55.68,1.47,0.4,0.325,0.499,5.12,66.12,72.95,5.16,Centrifugal,Plant A,0,0,0,0,0
2023-03-12 00:00:00,64.04,1.16,0.31,0.607,0.42,3.93,64.17,70.96,4.63,Axial,Plant C,0,0,0,0,0
2023-03-12 01:00:00,59.76,1.38,0.432,0.339,0.223,4.82,59.92,71.12,6.59,Axial,Plant C,0,0,0,0,0
2023-03-12 02:00:00,50.96,1.55,0.299,0.457,0.698,3.65,69.99,70.68,5.36,Axial,Plant A,0,0,0,0,0
2023-03-12 03:00:00,63.24,1.87,0.51,0.808,0.345,5.28,66.01,62.49,4.59,Exhaust,Plant C,0,0,0,0,0
2023-03-12 04:00:00,48.21,1.68,0.387,0.699,0.344,4.36,83.13,69.84,4.21,Exhaust,Plant C,0,0,0,0,0
2023-03-12 05:00:00,71.88,1.24,0.201,0.68,0.698,4.76,69.16,61.38,4.93,Exhaust,Plant A,1,0,0,1,0
2023-03-12 06:00:00,55.35,2.25,0.751,0.4,0.123,3.47,76.47,67.13,4.02,Centrifugal,Plant A,0,0,0,0,0
2023-03-12 07:00:00,62.01,1.58,0.4,0.609,0.195,5.14,62.15,64.37,6.03,Axial,Plant C,0,0,0,0,0
2023-03-12 08:00:00,62.83,1.88,0.246,0.453,0.496,7.92,67.35,69.79,3.19,Exhaust,Plant A,0,0,1,0,0
2023-03-12 09:00:00,57.41,1.45,0.466,0.461,0.559,4.64,70.48,69.67,4.86,Exhaust,Plant A,0,0,0,0,0
2023-03-12 10:00:00,65.87,1.66,0.514,0.582,0.597,7.38,65.46,70.41,5.61,Axial,Plant C,0,0,0,0,0
2023-03-12 11:00:00,55.25,1.75,0.151,0.381,0.44,7.22,67.89,69.44,5.34,Centrifugal,Plant B,0,0,0,0,0
2023-03-12 12:00:00,68.71,1.87,0.566,0.799,1.006,7.76,68.91,64.97,4.28,Axial,Plant B,0,0,0,0,1
2023-03-12 13:00:00,46.54,1.82,0.291,0.468,0.454,6.95,68.83,66.69,5.66,Centrifugal,Plant A,0,0,0,0,0
2023-03-12 14:00:00,61.26,1.76,0.842,0.624,0.454,6.3,79.28,72.6,4.11,Axial,Plant C,0,0,0,0,1
2023-03-12 15:00:00,79.39,1.41,0.605,0.791,0.341,7.28,71.89,73.34,4.98,Exhaust,Plant A,0,0,0,0,0
2023-03-12 16:00:00,50.0,1.33,0.42,0.706,0.525,3.38,72.4,62.27,5.65,Exhaust,Plant C,0,0,0,0,0
2023-03-12 17:00:00,53.22,1.6,0.351,0.218,0.623,5.31,72.7,60.35,5.46,Exhaust,Plant A,0,0,0,0,0
2023-03-12 18:00:00,65.14,1.78,0.479,0.589,0.741,7.95,73.06,64.37,4.32,Centrifugal,Plant A,1,0,0,0,0
2023-03-12 19:00:00,61.8,1.43,0.623,0.67,0.202,6.85,69.59,73.23,6.2,Axial,Plant C,0,0,0,0,1
2023-03-12 20:00:00,63.51,1.82,0.495,0.678,0.451,7.81,68.4,74.07,5.09,Centrifugal,Plant A,0,1,0,0,0
2023-03-12 21:00:00,64.89,1.94,0.457,0.277,0.589,6.9,70.83,63.38,5.74,Exhaust,Plant B,0,0,0,0,0
2023-03-12 22:00:00,66.35,1.23,0.512,0.369,0.617,7.37,75.78,69.54,6.53,Centrifugal,Plant B,0,0,0,0,0
2023-03-12 23:00:00,71.1,1.25,0.379,0.699,0.501,6.53,75.63,77.17,6.12,Centrifugal,Plant C,1,0,0,0,0
2023-03-13 00:00:00,64.1,1.46,0.431,0.348,0.608,6.8,68.8,70.08,6.12,Centrifugal,Plant A,0,1,0,0,0
2023-03-13 01:00:00,57.59,1.59,0.083,0.44,0.338,5.62,73.84,75.11,5.19,Axial,Plant B,0,0,0,0,0
2023-03-13 02:00:00,66.73,1.34,0.695,0.815,0.812,7.62,69.03,72.99,5.79,Centrifugal,Plant C,0,0,0,0,0
2023-03-13 03:00:00,79.0,1.91,0.56,0.49,0.699,7.13,70.17,63.45,5.21,Centrifugal,Plant C,0,0,0,0,0
2023-03-13 04:00:00,58.67,1.63,0.345,0.355,0.231,7.22,67.63,67.05,3.79,Centrifugal,Plant C,0,0,0,0,0
2023-03-13 05:00:00,50.25,1.51,0.88,0.324,0.285,6.37,69.09,68.17,5.3,Exhaust,Plant B,0,0,0,0,0
2023-03-13 06:00:00,71.07,1.07,0.517,0.567,0.291,4.52,76.71,68.52,5.26,Exhaust,Plant B,0,0,0,0,0
